movie_id,movie_title,release_date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western
1058,War,,,,,,,,,,,,,,,,,,,,
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,Adventures of Pinocchio,,,,,,,,,,,,,,,,,,,,
1061,Evening Star,,,,,,,,,,,,,,,,,,,,
1062,Four Days in September (1997),23-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,Little Princess,,,,,,,,,,,,,,,,,,,,
1064,Crossfire (1947),1-Jan-47,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1065,Koyaanisqatsi (1983),1-Jan-83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1066,Balto (1995),1-Jan-95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,Bottle Rocket (1996),21-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,Star Maker,,,,,,,,,,,,,,,,,,,,
1069,Amateur (1994),1-Jan-94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1070,Living in Oblivion (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,Party Girl (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,Pyromaniac's Love Story,,,,,,,,,,,,,,,,,,,,
1073,Shallow Grave (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1074,Reality Bites (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,Man of No Importance,,,,,,,,,,,,,,,,,,,,
1076,Pagemaster,,,,,,,,,,,,,,,,,,,,
1077,Love and a .45 (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,Oliver & Company (1988),29-Mar-88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,Joe's Apartment (1996),26-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1080,Celestial Clockwork (1994),12-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Curdled (1996),27-Sep-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,Female Perversions (1996),25-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,Albino Alligator (1996),17-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1084,Anne Frank Remembered (1995),23-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1085,Carried Away (1996),29-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1086,It's My Party (1995),22-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1087,Bloodsport 2 (1995),1-Mar-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Double Team (1997),4-Apr-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Speed 2: Cruise Control (1997),13-Jun-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1090,Sliver (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,Pete's Dragon (1977),1-Jan-77,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1092,Dear God (1996),1-Nov-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,Live Nude Girls (1995),1-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,Thin Line Between Love and Hate,,,,,,,,,,,,,,,,,,,,
1095,High School High (1996),25-Oct-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Commandments (1997),2-May-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1097,Hate (Haine,,,,,,,,,,,,,,,,,,,,
1098,Flirting With Disaster (1996),22-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,Red Firecracker,,,,,,,,,,,,,,,,,,,,
1100,What Happened Was... (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1101,Six Degrees of Separation (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1102,Two Much (1996),1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1103,Trust (1990),1-Jan-90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1104,C'est arrivé près de chez vous (1992),1-Jan-92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1105,Firestorm (1998),9-Jan-98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1106,Newton Boys,,,,,,,,,,,,,,,,,,,,
1107,Beyond Rangoon (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,Feast of July (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1109,Death and the Maiden (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1110,Tank Girl (1995),1-Jan-95,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1111,Double Happiness (1994),1-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,Cobb (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,Mrs. Parker and the Vicious Circle (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1114,Faithful (1996),3-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,Twelfth Night (1996),25-Oct-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1116,Mark of Zorro,,,,,,,,,,,,,,,,,,,,
1117,Surviving Picasso (1996),20-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1118,Up in Smoke (1978),1-Jan-78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,Some Kind of Wonderful (1987),1-Jan-87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1120,I'm Not Rappaport (1996),13-Nov-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,Umbrellas of Cherbourg,,,,,,,,,,,,,,,,,,,,
1122,They Made Me a Criminal (1939),1-Jan-39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1123,Last Time I Saw Paris,,,,,,,,,,,,,,,,,,,,
1124,Farewell to Arms,,,,,,,,,,,,,,,,,,,,
1125,Innocents,,,,,,,,,,,,,,,,,,,,
1126,Old Man and the Sea,,,,,,,,,,,,,,,,,,,,
1127,Truman Show,,,,,,,,,,,,,,,,,,,,
1128,Heidi Fleiss: Hollywood Madam (1995) ,9-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1129,Chungking Express (1994),16-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1130,Jupiter's Wife (1994),9-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1131,Safe (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1132,Feeling Minnesota (1996),13-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1133,Escape to Witch Mountain (1975),1-Jan-75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1134,Get on the Bus (1996),16-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1135,Doors,,,,,,,,,,,,,,,,,,,,
1136,Ghosts of Mississippi (1996),20-Dec-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1137,Beautiful Thing (1996),9-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1138,Best Men (1997),1-Sep-97,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1139,Hackers (1995),1-Jan-95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1140,Road to Wellville,,,,,,,,,,,,,,,,,,,,
1141,War Room,,,,,,,,,,,,,,,,,,,,
1142,When We Were Kings (1996),14-Feb-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1143,Hard Eight (1996),28-Feb-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1144,Quiet Room,,,,,,,,,,,,,,,,,,,,
1145,Blue Chips (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1146,Calendar Girl (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1147,My Family (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1148,Tom & Viv (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1149,Walkabout (1971),20-Dec-71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1150,Last Dance (1996),3-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1151,Original Gangstas (1996),10-May-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1152,In Love and War (1996),24-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1153,Backbeat (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1154,Alphaville (1965),1-Jan-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1155,Rendezvous in Paris (Rendez-vous de Paris,,,,,,,,,,,,,,,,,,,,
1156,Cyclo (1995),2-Aug-96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1157,Relic,,,,,,,,,,,,,,,,,,,,
1158,Fille seule,,,,,,,,,,,,,,,,,,,,
1159,Stalker (1979),1-Jan-79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1160,Love! Valour! Compassion! (1997),16-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1161,Palookaville (1996),25-Oct-96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,Phat Beach (1996),2-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,Portrait of a Lady,,,,,,,,,,,,,,,,,,,,
1164,Zeus and Roxanne (1997),10-Jan-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,Big Bully (1996),1-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1166,Love & Human Remains (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Sum of Us,,,,,,,,,,,,,,,,,,,,
1168,Little Buddha (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1169,Fresh (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1170,Spanking the Monkey (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1171,Wild Reeds (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1172,Women,,,,,,,,,,,,,,,,,,,,
1173,Bliss (1997),6-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1174,Caught (1996),27-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1175,Hugo Pool (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176,Welcome To Sarajevo (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1177,Dunston Checks In (1996),1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,Major Payne (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,Man of the House (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,I Love Trouble (1994),1-Jan-94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,Low Down Dirty Shame,,,,,,,,,,,,,,,,,,,,
1182,Cops and Robbersons (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,Cowboy Way,,,,,,,,,,,,,,,,,,,,
1184,Endless Summer 2,,,,,,,,,,,,,,,,,,,,
1185,In the Army Now (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1186,Inkwell,,,,,,,,,,,,,,,,,,,,
1187,Switchblade Sisters (1975),17-May-75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1188,Young Guns II (1990),1-Jan-90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1189,Prefontaine (1997),24-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1190,That Old Feeling (1997),4-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1191,Letter From Death Row,,,,,,,,,,,,,,,,,,,,
1192,Boys of St. Vincent,,,,,,,,,,,,,,,,,,,,
1193,Before the Rain (Pred dozhdot) (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1194,Once Were Warriors (1994),1-Jan-94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1196,Savage Nights (Nuits fauves,,,,,,,,,,,,,,,,,,,,
1197,Family Thing,,,,,,,,,,,,,,,,,,,,
1198,Purple Noon (1960),28-Jun-60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1199,Cemetery Man (Dellamorte Dellamore) (1994),12-Apr-96,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,Kim (1950),1-Jan-50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1201,Marlene Dietrich: Shadow and Light (1996) ,2-Apr-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1202,Maybe,,,,,,,,,,,,,,,,,,,,
1203,Top Hat (1935),1-Jan-35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1204,To Be or Not to Be (1942),1-Jan-42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1205,Secret Agent,,,,,,,,,,,,,,,,,,,,
1206,Amos & Andrew (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Jade (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1208,Kiss of Death (1995),1-Jan-95,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1209,Mixed Nuts (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,Virtuosity (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1211,Blue Sky (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1212,Flesh and Bone (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1213,Guilty as Sin (1993),1-Jan-93,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1214,In the Realm of the Senses (Ai no corrida) (1976),8-Mar-76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1215,Barb Wire (1996),3-May-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1216,Kissed (1996),18-Apr-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,Assassins (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1218,Friday (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Goofy Movie,,,,,,,,,,,,,,,,,,,,
1220,Higher Learning (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1221,When a Man Loves a Woman (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1222,Judgment Night (1993),1-Jan-93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,King of the Hill (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1224,Scout,,,,,,,,,,,,,,,,,,,,
1225,Angus (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,Night Falls on Manhattan (1997),16-May-97,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1227,Awfully Big Adventure,,,,,,,,,,,,,,,,,,,,
1228,Under Siege 2: Dark Territory (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,Poison Ivy II (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1230,Ready to Wear (Pret-A-Porter) (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,Marked for Death (1990),1-Jan-90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1232,Madonna: Truth or Dare (1991),1-Jan-91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1233,Nénette et Boni (1996),1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1234,Chairman of the Board (1998),1-Jan-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,Big Bang Theory,,,,,,,,,,,,,,,,,,,,
1236,Other Voices,,,,,,,,,,,,,,,,,,,,
1237,Twisted (1996),1-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,Full Speed (1996),1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1239,Cutthroat Island (1995),1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240,Ghost in the Shell (Kokaku kidotai) (1995),12-Apr-96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1241,Van,,,,,,,,,,,,,,,,,,,,
1242,Old Lady Who Walked in the Sea,,,,,,,,,,,,,,,,,,,,
1243,Night Flier (1997),6-Feb-98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1244,Metro (1997),17-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,Gridlock'd (1997),29-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1246,Bushwhacked (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,Bad Girls (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1248,Blink (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1249,For Love or Money (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,Best of the Best 3: No Turning Back (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,A Chef in Love (1996),25-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,Contempt (Mépris,,,,,,,,,,,,,,,,,,,,
1253,Tie That Binds,,,,,,,,,,,,,,,,,,,,
1254,Gone Fishin' (1997),30-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,Broken English (1996),2-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1256,Designated Mourner,,,,,,,,,,,,,,,,,,,,
1257,Designated Mourner,,,,,,,,,,,,,,,,,,,,
1258,Trial and Error (1997),30-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1259,Pie in the Sky (1995),9-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1260,Total Eclipse (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1261,Run of the Country,,,,,,,,,,,,,,,,,,,,
1262,Walking and Talking (1996),12-Jul-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1263,Foxfire (1996),23-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1264,Nothing to Lose (1994),16-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1265,Star Maps (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1266,Bread and Chocolate (Pane e cioccolata) (1973),1-Jan-73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,Clockers (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,Bitter Moon (1992),1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1269,Love in the Afternoon (1957),1-Jan-57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1270,Life with Mikey (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,North (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,Talking About Sex (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1273,Color of Night (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1274,Robocop 3 (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1275,Killer (Bulletproof Heart) (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1276,Sunset Park (1996),26-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1277,Set It Off (1996),25-Sep-96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1278,Selena (1997),21-Mar-97,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1279,Wild America (1997),4-Jul-97,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,Gang Related (1997),1-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1281,Manny & Lo (1996),26-Jul-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1282,Grass Harp,,,,,,,,,,,,,,,,,,,,
1283,Out to Sea (1997),4-Jul-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,Before and After (1996),23-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1285,Princess Caraboo (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1286,Shall We Dance? (1937),1-Jan-37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1287,Ed (1996),8-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,Denise Calls Up (1995),29-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,Jack and Sarah (1995),22-Mar-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1290,Country Life (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1291,Celtic Pride (1996),19-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,Simple Wish,,,,,,,,,,,,,,,,,,,,
1293,Star Kid (1997),16-Jan-98,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1294,Ayn Rand: A Sense of Life (1997),13-Feb-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1295,Kicked in the Head (1997),1-Jan-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1296,Indian Summer (1996),1-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1297,Love Affair (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1298,Band Wagon,,,,,,,,,,,,,,,,,,,,
1299,Penny Serenade (1941),1-Jan-41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1300,'Til There Was You (1997),30-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1301,Stripes (1981),1-Jan-81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,Late Bloomers (1996),6-Jun-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,Getaway,,,,,,,,,,,,,,,,,,,,
1304,New York Cop (1996),1-Jan-96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1305,National Lampoon's Senior Trip (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,Delta of Venus (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307,Carmen Miranda: Bananas Is My Business (1994),1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1308,Babyfever (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1309,Very Natural Thing,,,,,,,,,,,,,,,,,,,,
1310,Walk in the Sun,,,,,,,,,,,,,,,,,,,,
1311,Waiting to Exhale (1995),15-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,Pompatus of Love,,,,,,,,,,,,,,,,,,,,
1313,Palmetto (1998),20-Feb-98,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1314,Surviving the Game (1994),1-Jan-94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1315,Inventing the Abbotts (1997),4-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
